id,speaker_utterance,listener_utterance,s_negative,s_neutral,s_positive,l_negative,l_neutral,l_positive,predictions_ER,valence_speaker,arousal_speaker,dominance_speaker,valence_listener,arousal_listener,dominance_listener,s_word_len,l_word_len,agreeing,acknowledging,encouraging,consoling,sympathizing,suggesting,questioning,wishing,neutral,mimicry,empathy,prediction,mimicry_face,mimicry_pose,mimicry_combined,rate,rate_reason,binary_rate,binary_rate_reason
sub_9_conv_4,"Yes, definitely I will talk to them and mention from the beginning that they should talk with the owner if it's okay to rent to foreigners because it's just like I don't want to go through this again and lose my time and thank you if I cannot find anything by myself in this agency I will definitely ask you for help.","Yeah for sure man, I'm here to help you anytime, no problem.",0.3201334,0.54586357,0.13400303,0.003825279,0.15240934,0.84376544,1,0.271052631578947,-0.139473684210526,0.10578947368421,0.042,-0.077,0.052,62,12,0.000181020819582,9.29254238144495E-05,3.46590131812263E-05,0.00087487208657,0.000707961560693,0.003135551232845,0.000436877424363,2.26767169806408E-05,0.994513392448425,1,3,3,0,0,0,2,"The listener acknowledges the speaker's concerns and offers help, which shows some level of empathy. However, the response is fairly neutral and doesn't delve deeply into the speaker's emotional state or situation. It lacks the depth and specificity of Cognitive or Affective empathy that would make it a level 3. Additionally, the absence of pose mimicry (0) indicates no additional behavioral cues of empathy.",2,"The listener's response, ""Yeah for sure man, I'm here to help you anytime, no problem,"" demonstrates a recognition of the speaker's frustration and offers support, indicating an understanding of their situation and willingness to assist. This shows cognitive empathy as the listener understands that the speaker does not want to waste time again. The verbal expression also shows a level of affective empathy by offering reassurance and assistance. However, there could be a deeper engagement to address the specific emotional state of the speaker more directly. Pose mimicry is absent, but the verbal response itself is sufficient to rate this exchange as displaying empathy."
sub_9_conv_5,We are just about to watch this match and I cannot wait. I've been waiting for this like 10 years for my team to reach the finals and finally it's happening.,What is that game about? Can you tell me more about that?,0.0048497305,0.027617203,0.967533,0.053694926,0.91124815,0.03505696,0,0.052,-0.148181818181818,-0.038727272727273,0.298666666666667,-0.001333333333333,-0.064,31,12,5.43943388038315E-05,6.4730724261608E-05,2.82813198282383E-05,2.46299841819564E-05,0.000184647200513,0.001316099660471,0.998084545135498,0.000125510952785,0.00011721890769,0,1,2,0,1,1,1,"The listener's response lacks affective and cognitive empathy. They do not acknowledge or show any understanding of the speaker's excitement and anticipation about the match their team has reached the finals in. Instead, the listener's question shifts the focus away from the speaker's emotional experience to a more factual inquiry about the game. Even though they might be displaying interest, it is not directly related to the speaker's emotional state. Pose mimicry is present, but it alone does not enhance the empathy level significantly.",1,"The listener's response does not display affective or cognitive empathy. Rather than showing excitement or understanding the speaker's emotional state about the match, the listener asks a factual question that shifts the focus away from the speaker's anticipation and excitement. The listener does not acknowledge the emotional significance the event holds for the speaker, missing an opportunity for empathetic engagement. Despite the pose mimicry, the listener's verbal response lacks any empathetic elements."
sub_9_conv_5,"It's a soccer game, the finals in the National League. So I'm very excited because my team has a chance to win the cup this year.","Oh, it's soccer. I'm not a big fan of soccer, but I have seen some World Cup matches. Sounds kind of exciting. So I would like to know more about soccer.",0.0010533417,0.00748203,0.9914647,0.01049197,0.060449947,0.92905813,0,0.381090909090909,0.089636363636364,0.132,0.446142857142857,0.063285714285714,0.137714285714286,26,31,0.000406401901273,0.001975789433345,3.62027967639733E-05,2.77168583124876E-05,7.89973710197955E-05,4.82118048239499E-05,5.10361642227508E-05,6.7679793573916E-05,0.997308015823364,1,1,3,1,1,1,2,"The listener shows some level of cognitive empathy by acknowledging the speaker's excitement with ""Sounds kind of exciting."" However, the listener also shifts the conversation to their lack of interest in soccer rather than fully engaging with the speaker's enthusiasm. The statement ""So I would like to know more about soccer"" expresses a certain level of interest, which adds to the empathy. The listener’s pose mimicry (1) also indicates a level of behavioral empathy, but the overall response lacks strong affective empathy that would be needed for a higher rating.",1,"The listener demonstrates some cognitive understanding by acknowledging the speaker's excitement about the soccer game, but there is a lack of affective empathy. The listener's comment about not being a big fan of soccer could be perceived as dismissive, which reduces the overall empathetic tone. There is no expression of interest in the emotional state of the speaker or a genuine attempt to share in their excitement. The pose mimicry indicates some physical alignment, but this alone does not elevate the empathetic quality of the verbal exchange."
sub_9_conv_5,Ah soccer? You just kick the ball with your feet,"Okay, I know that part but I don't know much about the rules and everything. So you can teach me sometimes.",0.1232941,0.80337477,0.07333106,0.3125862,0.6185544,0.068859406,0,0.0995,0.1725,-0.1295,0.44,-0.2252,0.2852,10,21,0.000341905630194,0.000193978077732,1.97045283130137E-05,3.18046040774789E-05,9.67427113209851E-05,2.86147151200566E-05,5.77832506678533E-05,3.7570993299596E-05,0.99919193983078,0,1,3,1,1,1,2,"The listener demonstrates some level of empathy by expressing interest in the speaker’s knowledge of soccer and a willingness to learn more about it. This showcases cognitive empathy, understanding the speaker’s interest in soccer. The listener's response is somewhat empathetic but lacks explicit affective empathy or recognition of the speaker's emotional state. The mimicry of the pose indicates an additional level of engagement, enhancing the empathetic communication but does not fully elevate the exchange to a high level of behavioral empathy.",2,"The listener expresses a genuine interest in learning more about soccer from the speaker. By acknowledging their lack of knowledge and asking to be taught, the listener is demonstrating both cognitive empathy (understanding they lack knowledge and expressing a desire to learn) and behavioral empathy (engaging the speaker in a way that shows interest in their expertise). The pose mimicry also contributes positively, indicating the listener is engaged and attentive."
sub_9_conv_5,"Yeah sure, maybe you become a fan of football too. It's fun.","Yeah, let's see how it goes.",0.003043757,0.0542254,0.9427309,0.094731085,0.70665187,0.19861706,0,0.5276,0.154,0.2168,0.145,-0.29,-0.244,12,6,0.001486606081016,0.996594488620758,0.000516759697348,0.000595760880969,6.93617694196291E-05,2.12933173315832E-05,0.000179031689186,0.000428427621955,0.000108286745672,0,1,1,1,0,1,1,"The listener's response shows little to no empathy. There is no evidence of either affective or cognitive empathy, as the response is very neutral and does not acknowledge or engage with the speaker's excitement or interest in football. Additionally, there is no pose mimicry, which can often enhance the demonstration of empathy.",1,"The listener's response lacks an expression of interest or understanding regarding the speaker's emotions about football. The response, ""Yeah, let's see how it goes,"" is neutral and does not demonstrate any affective or cognitive empathy. Additionally, the absence of pose mimicry further indicates a lack of behavioral empathy."
sub_9_conv_6,"Maybe as you have noticed, the last few weeks I've been bringing my own food from home because I'm trying to lose some weight and diet went well for probably, maybe one week because Just on the weekend I ate by myself directly from the bottle like one kilogram of ice cream.",Wow one kilogram of ice cream that sounds a lot. It's like it's because of summer?,0.010222759,0.18311572,0.80666155,0.03867117,0.25669795,0.70463085,0,0.157125,-0.351125,-0.17975,0.25175,-0.34,-0.243,52,16,8.84209584910423E-05,0.00286176870577,4.14003552577924E-05,2.40893186855828E-05,0.000441145239165,0.000464742217446,0.995849847793579,0.000107722116809,0.000120825432532,1,1,3,0,0,0,1,"The listener's response focuses primarily on the quantity of ice cream rather than addressing the speaker's emotional situation regarding their diet struggle. There is no expression of understanding or shared feeling, nor does the listener offer support or encouragement for the speaker's efforts to lose weight. Additionally, the listener did not display pose mimicry, which might have helped convey empathy non-verbally. Overall, the listener's response lacks both cognitive and affective empathy, resulting in a low empathy rating.",1,"The listener acknowledges the speaker's mention of eating a large amount of ice cream but fails to address the underlying emotional context related to the speaker's struggle with weight loss and dieting. There is no expression of understanding or empathy towards the speaker's feelings of disappointment or frustration. Additionally, there is no indication of emotional congruence or deeper inquiry into the speaker’s experience. The listener's response is neutral and lacks both affective and cognitive empathy. The absence of pose mimicry (0) further indicates a lower level of engagement and empathy."
sub_9_conv_6,"I don't know, in part yes, it's been hot these days, but I just, I cannot support just eating healthy food, it's not, it doesn't taste good, so I wanted to eat something good, and I ended up eating just chocolate ice cream.","Yeah, makes sense, like, if you don't like the usual food, like, you should try something new.",0.8229451,0.15133142,0.025723437,0.35279828,0.55329984,0.09390185,0,0.493176470588235,-0.189294117647059,0.022588235294118,0.479111111111111,-0.226222222222222,-0.031777777777778,43,17,0.001305213547312,0.109096080064774,0.000132123706862,4.68712096335366E-05,0.0022712724749,0.877473592758179,0.005009613465518,0.001143776229583,0.003521400736645,1,1,3,0,0,0,1,"The listener's response falls short of demonstrating significant behavioral empathy. While the listener's comment acknowledges the speaker's dissatisfaction with healthy food, it doesn't delve into the speaker's emotions or the struggle they seem to be having with maintaining a healthy diet. The lack of pose mimicry further suggests a lower level of engagement. High empathy would involve acknowledging the emotional aspect of the speaker's struggle, perhaps offering support or understanding on a deeper level.",1,"The listener acknowledges the speaker's statement about not liking healthy food and eating chocolate ice cream instead. However, the response lacks a deeper expression of understanding or connection to the speaker's feelings about food and their struggle with healthy eating. The listener's reply is somewhat generic and does not reflect a strong engagement with the speaker's emotional experience. Additionally, the lack of pose mimicry suggests less physical engagement in the conversation, which can also be a factor in behavioral empathy."
sub_9_conv_6,"Eh, I guess I cannot do anything about it. Diet can wait.","Yeah, of course, like, you know, you can do dieting anytime, but like, you have to eat everyday, right?",0.60728234,0.36244434,0.030273309,0.14591858,0.74927354,0.10480789,0,-0.138,-0.423333333333333,-0.264,0.435111111111111,-0.217555555555555,0.05,12,19,0.000597547739744,0.00022213041666,6.60816367599182E-05,3.07026311929803E-05,0.001058465917595,0.000203294926905,0.983038306236267,0.000425909354817,0.014357528649271,0,1,3,1,0,1,1,"The listener's response lacks significant emotional engagement and does not convey much understanding or support for the speaker's specific emotional state or situation. The statement ""you can do dieting anytime, but like, you have to eat everyday"" is somewhat detached and doesn't show an understanding of why the speaker feels a certain way about postponing their diet. Additionally, the absence of pose mimicry suggests further lack of connection and empathy. Thus, the exchange exhibits little to no empathy.",1,"The listener acknowledges the speaker's statement but does not demonstrate a deep understanding or emotional alignment with the speaker's feelings. Additionally, the listener's response lacks expressions of interest or concern for the speaker's emotional state. The absence of pose mimicry suggests a lack of non-verbal engagement as well."
sub_9_conv_6,and I will continue eating ice cream,I think like maybe for now it's okay but like it's better to control that as well,0.02198607,0.3689602,0.60905373,0.014237991,0.40967932,0.57608265,0,0.3025,-0.279,-0.167,0.4765,-0.267,0.159,7,17,0.00013776216656,0.000155901012477,0.000193477608263,0.000347839319147,0.002551918849349,0.995194971561432,0.001260092714801,5.21018082508817E-05,0.000105903396616,1,1,1,0,0,0,1,"The listener's response is practical but lacks affective and cognitive empathy. They neither acknowledge the speaker's emotions nor express understanding of why the speaker might want to continue eating ice cream. Furthermore, the listener's response does not convey any support or shared emotional experience. Additionally, no pose mimicry is present, which might have otherwise shown some level of engagement. The overall interaction suggests little to no empathy.",1,"The listener's response lacks affective or cognitive empathy. The speaker's statement about continuing to eat ice cream suggests an indulgence or perhaps a coping mechanism. The listener's response, however, shifts the focus to a practical suggestion about control without validating or acknowledging the speaker's feelings or state of mind. Additionally, the lack of pose mimicry further indicates a low level of behavioral empathy."
sub_9_conv_7,"Seeing like a lion here at the zoo. I mean it's the second time I see a lion, this time in a zoo. But the first time I saw one was when I was a child. I went to the circus once. And back then, circus were able to have wild animals. and I got to see this lion making tricks like jumping from one place to another these kind of things it was it was awesome",oh yeah like that sounds pretty cool but like I'd like to know like where are you from,0.002305846,0.044184424,0.95350975,0.0033981185,0.07582979,0.92077214,0,0.240451612903226,-0.075548387096774,0.052903225806452,0.5415,-0.137,0.057,77,18,0.000599200895522,0.997919976711273,0.000101421690488,0.000341443199432,0.00016512098955,2.84167999780038E-05,4.84526972286403E-05,0.000280372041743,0.000515658524819,1,1,3,0,1,1,1,"The listener's response lacks affective and cognitive empathy. They acknowledge the speaker's experience but quickly shift the focus back to themselves, asking the speaker about their origin instead of engaging with the emotional excitement the speaker displayed about seeing the lion. The mimicking of the speaker's head movements shows some physical engagement but does not compensate for the lack of a deeper emotional or empathetic connection in the verbal response.",1,"The listener's response shows minimal empathy as it doesn't engage with the speaker's emotional state or childhood experience. Though the phrase ""that sounds pretty cool"" acknowledges the story, it quickly shifts to a question about where the speaker is from, showing a lack of interest in the speaker's emotions or shared experience. There's no demonstration of cognitive or affective empathy. Despite the pose mimicry, the conversational content does not reflect empathy adequately."
sub_9_conv_7,I'm just from here but 20 years ago circus could have animals and now it's forbidden so you can see these kind of animals only at the zoo now,okay I see but like I'm kind of new to here so I thought like seeing animal is not kind of popular here so that's why you haven't seen this kind of animal before right,0.8218251,0.1687482,0.009426684,0.47813645,0.4851081,0.036755472,0,0.2345,-0.1875,-0.05325,0.531,-0.242,0.113,29,35,0.000588432711083,7.95542291598394E-05,1.62044470926048E-05,4.76440982311033E-05,5.43593050679192E-05,5.87959839322139E-05,5.83254150114954E-05,2.03487470571417E-05,0.999076247215271,1,1,3,0,0,0,1,"The listener's response lacks emotional engagement with the speaker's sentiment about the changes in circus animal regulations. There is no acknowledgment of the speaker’s potential feelings about the issue. The listener's response also shifts the focus to their own experience of being new to the area rather than considering the speaker's perspective. Additionally, there is no pose mimicry, which might have otherwise conveyed some level of behavioral empathy. Thus, the exchange demonstrates little to no empathy.",1,"The listener's response shows a lack of behavioral empathy. The listener fails to acknowledge or engage with the speaker's sentiment regarding the change in regulations about circus animals. Instead, the listener's response is somewhat disjointed, focusing on their own perspective of being new to the area and not connecting with the speaker's point about how things have changed over the years. Additionally, the listener's pose mimicry is absent, which further indicates a lack of engagement and empathy."
sub_9_conv_7,yeah definitely it's more difficult to see these type of animals around here i don't know maybe it's different in other countries,yeah for me it's not really exciting because like i have seen many animals in my country so yeah,0.5562911,0.4160348,0.027674165,0.73652947,0.22862382,0.034846723,0,0.1095,-0.2145,-0.0435,0.458,-0.0248,0.2136,22,19,0.000123335499666,0.000152701875777,1.97888239199528E-05,4.20593896706123E-05,6.55570547678508E-05,3.00266892736545E-05,0.00011237153376,1.62660326168407E-05,0.999437987804413,0,1,3,1,0,1,1,"The listener's response does not display much empathy. It lacks affective empathy, as the listener does not share or acknowledge any emotions the speaker may have about seeing these animals. The listener also shows little cognitive empathy, as they do not seem to consider or understand the speaker's perspective of finding it difficult to see such animals. There is no demonstration of interest or engagement with the speaker's experience. The listener's reply is self-focused rather than engaging with the speaker's situation, and with the absence of pose mimicry, it indicates a lack of behavioral empathy as well.",1,"The listener's response is quite dismissive and self-focused. Instead of acknowledging the speaker's point about the rarity of seeing certain animals in their area and expressing any shared curiosity or understanding, the listener shifts the conversation to their own experience and does not show any interest in the speaker's feelings or situation. Additionally, there is no pose mimicry to indicate non-verbal empathy."
sub_9_conv_7,nice maybe I should visit your country sounds exciting,yeah you should because like you can do Safari and you can see many different types of animals there so you should visit sometimes,0.00172333,0.015592183,0.98268455,0.003688921,0.13228868,0.8640223,0,0.6456,0.0776,0.19,0.27075,-0.1785,-0.08825,9,24,0.000153734232299,0.001902730669826,3.46171109413262E-05,0.000115129645565,0.003393864026293,0.982621014118195,0.007693983148783,0.000203733914532,0.00388119625859,1,1,3,0,1,1,1,"The listener's response is informational but lacks affective or cognitive empathy. They didn't acknowledge the speaker's excitement or engage with the speaker's emotions. Instead, they provided a factual statement about what one can do in their country. Although there was pose mimicry, it did not compensate for the lack of empathetic communication.",1,"The listener's response mainly focuses on the activities available in their country without addressing the speaker’s expressed excitement or interest more deeply, showing a lack of affective and cognitive empathy. Although the listener provides informative content, there is no indication of them sharing or understanding the speaker's enthusiasm."
sub_9_conv_8,"As you know, I just sent my daughter to college, so she had to move to another state to go there. I thought she attended school for the last six months, but she's been lying to me. She called me from the school just last week and turns out that she didn't go to her lessons for the last four months. I don't know what's going on with her and she doesn't answer my calls. I don't know what to do.","Wow, that sounds bad. I think you should keep track of what she's doing right now.",0.92180073,0.07328954,0.004909729,0.92029494,0.074649125,0.0050559943,0,0.269363636363636,-0.197363636363636,0.068181818181818,0.192666666666667,-0.087666666666667,0.057333333333333,81,16,0.006549029611051,0.884529769420624,0.000206153752515,0.000238520296989,0.000903646228835,0.105304673314095,0.000223454058869,0.001698392443359,0.000346382701537,1,1,3,0,1,1,1,"The listener's response lacks affective and cognitive empathy. They acknowledge the situation vaguely but do not express understanding of the speaker's emotional state or provide any support. The response comes off as dismissive and practical, rather than empathetic or supportive. Additionally, the listener does not delve into the emotional nuances of the speaker's concern about their daughter's well-being and deceit. Despite the listener's pose mimicry, which could indicate some level of engagement, the verbal response fails to match in empathetic quality.",1,"The listener's response lacks behavioral empathy. Although the listener acknowledges the speaker's distress by saying ""that sounds bad,"" there's a lack of emotional congruence (affective empathy) and understanding (cognitive empathy) of the speaker’s emotional turmoil. The listener does not exhibit interest in the speaker's feelings, nor does the response show support or offer comfort. Instead, the suggestion to ""keep track of what she's doing"" can be interpreted as dismissive or controlling, rather than empathetic. Furthermore, while there is pose mimicry, it does not translate into a more empathetic verbal response."
sub_9_conv_8,"Yes, I will have to drive there and try to find her in person because there is no other way for me to contact her. I don't know even if she's okay or not. I'm scared.",yeah I think like you should try to contact teachers as well like and maybe you should talk with her friends to know what's going on with her right yeah right,0.85244685,0.13801797,0.009535173,0.027380023,0.85052073,0.12209913,0,0.212666666666667,-0.010222222222222,0.114444444444444,0.507454545454545,-0.215090909090909,0.230545454545454,36,31,0.000935937801842,0.000150132837007,7.25603167666122E-05,0.000104862090666,0.00095530541148,0.995806217193604,0.001751682953909,6.52322414680384E-05,0.000157955175382,1,1,3,0,0,0,1,"The listener's response does not fully address or acknowledge the speaker's fear and concern for their friend. Instead, it shifts quickly to suggesting actions without validating the speaker's emotions first. This approach lacks both affective and cognitive empathy, as it fails to express understanding of the speaker's distress. Additionally, there is no demonstration of behavioral empathy, and the absence of pose mimicry further indicates a lack of connection.",1,"The listener's response lacks affective and cognitive empathy. They do provide practical advice but fail to acknowledge the speaker's emotional state, which is one of fear and concern. The listener does not show any emotional congruence or understanding of the speaker's feelings. Additionally, the pose mimicry is absent, further indicating a lack of behavioral empathy."
sub_9_conv_8,I forgot I had that option I will check here social media and see if I can contact some of her friends maybe that's the i can finally know if she's okay at least,yeah but do you remember like what we have what we did when were kids like maybe they also try to do some crazy stuff so you have to take a good care of her otherwise like you know sometimes things gonna go bad right,0.015066796,0.53319186,0.45174134,0.44486362,0.50631857,0.048817836,0,0.3412,-0.1974,0.0496,0.277666666666667,-0.103666666666667,-0.091666666666667,34,45,0.00366661301814,0.000343294523191,0.000282225897536,5.05097705172375E-05,0.000451705709565,0.972645580768585,0.019210057333112,0.000165391029441,0.003184569766745,1,1,3,1,1,1,1,"The listener's response seems somewhat disconnected from the speaker's concern about finding out if someone is okay. While there is a reference to the past and a general caution about care, the listener does not acknowledge the speaker's immediate worry or show any emotional understanding of their concern. The response lacks cognitive and affective empathy, and the shift to reminiscing about childhood is off-topic, which diminishes the demonstration of behavioral empathy. The listener's mimicry of the speaker's head movement is a positive factor, but it does not compensate for the lack of empathetic communication in this context.",1,"The listener's response appears to be slightly off-topic and does not acknowledge the speaker's concern or emotional state. Instead of validating the speaker's worry or suggesting support, the listener brings up unrelated memories and advises caution without directly addressing the speaker's emotional situation or relational concern. Despite the listener mimicking the speaker's pose, the behavioral empathy is low because the response lacks expressions of interest or understanding of the speaker's feelings."
sub_9_conv_8,yeah for now I just want to to know that she's alright and try to understand why she did this because she's a good daughter so probably something bad happened to her or bad friends I don't know I would try to help her overcome this together,yeah you should I think like everything gonna be fine just talk to her then maybe you can find a solution for that,0.11219365,0.56638795,0.32141834,0.0059594326,0.1997628,0.7942777,1,0.324,-0.033333333333333,0.128266666666667,0.539142857142857,-0.256857142857143,0.143714285714286,47,23,0.000190779624972,0.000154774563271,6.74185866955668E-05,0.000125406135339,0.001615641289391,0.995073616504669,0.002568561583757,9.75937873590738E-05,0.000106152452645,1,1,3,0,1,1,2,"The listener acknowledges the speaker's concerns and provides a supportive suggestion by advising them to talk to their daughter to find a solution. This demonstrates some level of cognitive empathy, as they understand the importance of communication in resolving the issue. However, the response lacks depth in addressing the emotional weight of the situation and doesn't fully engage with the speaker's feelings of worry and the complexity of the situation. The listener's use of ""everything gonna be fine"" is somewhat reassuring but might come off as dismissive of the speaker's deeper concerns. The pose mimicry (1) adds a bit to the perceived empathy, as it indicates attentiveness and alignment with the speaker's emotional state.",2,"In this exchange, the listener acknowledges the speaker's concern and desire to understand and help their daughter. The listener displays cognitive empathy by suggesting that speaking to the daughter might reveal the reason behind her behavior and possibly lead to a solution, showing a degree of understanding of the speaker's situation. Additionally, the listener's phrase ""everything gonna be fine"" offers reassurance, which is an element of affective empathy. The presence of pose mimicry reinforces the empathetic engagement."
sub_11_conv_1,"The other day when I was walking around I went to buy some wood for something that I needed to do in my house but the surprising thing is that I just saw some guy walking around with a huge load of lumber on his shoulder and he was just carrying it like it was nothing and it was pretty heavy wood. I think it was like, what, 150 kilograms?","Wow, that's impressive. Did he look buff?",0.27924216,0.56022173,0.16053611,0.0019328777,0.034780737,0.9632864,0,0.20704,-0.204,0.03928,0.374,0.122666666666667,0.232666666666667,70,7,4.2182353354292E-05,0.000112764137157,1.24270545711624E-05,4.57557725894731E-05,0.000261249515461,0.000609069538768,0.998681604862213,5.58665524295066E-05,0.000179077731445,0,2,2,0,0,0,1,"The listener's response focuses only on the impressive physical feat of the person carrying the wood, without addressing the speaker's experience or emotions. They do not show interest in the context or significance of the event for the speaker. The lack of pose mimicry (0) further indicates minimal behavioral empathy.",1,"The listener's response, while acknowledging the weight of the wood being carried, shifts focus to the physical appearance of the man carrying it rather than addressing the speaker's amazement and surprise. This response lacks affective and cognitive empathy as it does not explore or validate the speaker's feelings or the unusual nature of the situation. Additionally, there is no pose mimicry which might have helped in showing engagement or understanding."
sub_11_conv_1,"Oh yeah, he was like really muscular, but I just found it impressive that people can actually carry around that kind of weight like in everyday life i thought that was like only things that bodybuilders did for like training and stuff",yeah 150 kilograms is impressive like for anyone maybe he's like uh he's been working there like for a long time?,0.02401832,0.3008226,0.6751591,0.010443296,0.20373115,0.7858256,0,0.394235294117647,-0.151882352941176,0.070235294117647,0.33325,-0.15625,0.0985,42,21,0.000344821368344,0.00133879261557,9.53014896367677E-05,4.3359053961467E-05,0.001390690216795,0.99407309293747,0.002464708406478,0.00011550643103,0.000133598470711,1,2,3,0,0,0,1,"The listener's response shows some acknowledgment of the speaker's statement but lacks depth in terms of affective or cognitive empathy. The listener repeats part of the information (the weight) and offers a superficial guess (""maybe he's been working there for a long time"") but does not engage with the speaker's sense of amazement or delve into the emotional or cognitive aspects of the speaker’s experience. There is no expression of interest in the speaker's emotions, nor does the listener demonstrate understanding of the speaker's feelings. Additionally, the absence of pose mimicry further supports the low empathy rating.",1,"The listener acknowledges the impressive nature of carrying 150 kilograms, but their response lacks depth in terms of emotional understanding or connection. There's no expression of shared emotional experience (affective empathy), and while there's a slight indication of understanding (cognitive empathy), it doesn't go beyond a basic acknowledgment. The listener does not communicate in a way that significantly demonstrates empathy and the lack of pose mimicry also diminishes the empathetic connection."
sub_11_conv_1,"Yeah, maybe. Like, I didn't know that working in that profession made you like so strong, but it's pretty amazing, you know?","It's like, I'm also surprised, like, I had no idea somebody was capable of doing such things.",0.006874183,0.04014635,0.95297945,0.63179106,0.31642658,0.051782407,0,0.573555555555556,0.031111111111111,0.326,0.395333333333333,-0.030666666666667,-0.019333333333333,22,17,0.000139375129947,0.000255688180914,2.13867351703811E-05,4.25931611971464E-05,5.63577195862308E-05,7.672343053855E-05,5.74419937038329E-05,1.09057154986658E-05,0.999339520931244,1,2,2,0,1,1,2,"The listener shows a degree of cognitive empathy by expressing surprise and amazement in response to the speaker's statement. This indicates that the listener understands and shares the speaker's sense of admiration. However, the response could be deeper in terms of exploring the speaker's feelings or experiences related to the profession. The listener's pose mimicry (head movement) adds to the empathetic tone, but the overall depth of empathy shown in the verbal exchange is somewhat limited.",2,"The listener displays cognitive empathy by mirroring the speaker's surprise and amazement about the strength required in the profession being discussed. The phrase ""I'm also surprised"" shows understanding of the speaker's feelings. Additionally, the listener follows up with ""I had no idea somebody was capable of doing such things,"" which aligns with the speaker's sentiment and reinforces the expression of shared amazement. The listener's pose mimicry (1) supports the behavioral dimension of empathy, indicating engagement and emotional congruence."
sub_11_conv_2,"So, I was reading the other day about news and I read a very very sad story about a kid, a baby who was born premature and she ended up actually passing away because you know once you are born premature you have to have access to medication and the parents because they were like religious they didn't believe in medication so they just never gave her medicine or anything and she ended up passing away and that was like really sad to to read",uh also for me now that i hear about this story i cannot believe somebody just didn't care about the life of their own daughter or like a son i don't believe such people exist in this world,0.96182203,0.035429344,0.002748611,0.97408426,0.023796115,0.0021196576,0,0.245096774193548,-0.248903225806451,0.010967741935484,0.520666666666667,-0.182,0.217166666666667,85,38,0.000593868317083,0.000271222757874,1.3499329725164E-05,3.15993420372251E-05,8.62959495862015E-05,7.18146038707346E-05,0.000194984400878,1.84415966941742E-05,0.99871826171875,1,3,3,1,0,1,1,"The listener does not display much empathy in their response. They do not demonstrate affective empathy; instead, they express shock and disbelief in a manner that could be interpreted as judgmental rather than understanding. The response lacks cognitive empathy as it fails to acknowledge or understand the speaker's sadness about the tragic story. There is also minimal behavioral empathy. The listener's statement shifts focus to their own disbelief rather than showing concern for the emotional impact on the speaker. Additionally, there is no pose mimicry involved, further reducing the perceived empathy.",1,"The listener's response lacks behavioral empathy. They do not acknowledge or reflect upon the emotional weight of the story that the speaker shared. Instead, the listener focuses on their own disbelief and judgment of the situation, rather than addressing the speaker’s feelings of sadness. There is no expression of understanding or compassionate connection with the speaker's emotional state. Additionally, there is no pose mimicry to indicate an empathetic engagement with the speaker."
sub_11_conv_2,"Yeah, it's a really sad thing and it kinda takes away your faith for humanity, right? It's like, how can you be so callous as to just allow that because you believe in something that you haven't seen? I don't know, it's really sad that we have these things happen in real life, you know?","Yes, it's like how people can do these extreme things just based on what they believe or their beliefs. You could say that they sacrificed their unborn son or daughter just because of their beliefs. I think that we should put at a higher level human values and consider life as the most important thing.",0.96435714,0.03290156,0.0027413392,0.58462244,0.36704463,0.048332885,1,0.275578947368421,-0.226526315789474,0.044842105263158,0.383909090909091,-0.165909090909091,0.125090909090909,55,55,0.055639747530222,0.479090094566345,0.001146261231042,0.001902790390886,0.00061032793019,0.374504745006561,0.001425084657967,0.000176042944076,0.08550488203764,1,3,3,1,1,1,2,"The listener demonstrates cognitive empathy by understanding the speaker's dismay about the situation and aligning their response to the topic at hand. They express sympathy towards the speaker's distress about the callousness of certain actions driven by beliefs. However, the listener's response lacks a personal touch or expression of interest in the speaker's emotional state, which limits it to somewhat empathetic, rather than fully empathetic. The presence of pose mimicry does enhance the empathetic behavior slightly, but the overall communication remains less affective in nature.",2,"The listener not only acknowledges and validates the speaker's emotions by agreeing with the sadness and disbelief expressed (""Yes, it's like how people can do these extreme things just based on what they believe or their beliefs"") but also elaborates on the situation by extending the discussion to human values and the importance of life. This demonstrates cognitive empathy by understanding the speaker's feelings and adding a broader perspective, showing a deep engagement with the speaker's concerns. Additionally, the listener's pose mimicry indicates behavioral mirroring, which further enhances the empathetic connection."
